IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2358,2364,GSI004,10,Reprovado,0,0,0,0,0,2,2,2,0,1,2,2,1,0
2359,2096,GSI004,0,Reprovado,0,0,1,0,0,0,2,2,0,2,2,2,0,1
2360,2364,GSI004,100,Aprovado,1,1,0,1,1,2,2,2,1,1,2,2,1,0
2361,2364,GSI004,20,Reprovado,0,0,0,1,0,2,2,2,0,0,2,2,0,0
2362,2364,GSI004,0,Reprovado,0,0,0,0,0,2,2,2,0,0,2,2,0,0
2367,2364,GSI004,85,Aprovado,1,1,0,1,1,2,2,2,1,0,2,2,1,0
2368,2364,GSI004,89,Aprovado,0,1,1,1,1,2,2,2,1,0,2,2,1,0
2369,2364,GSI004,68,Aprovado,0,1,1,1,1,2,2,2,1,1,2,2,1,0
2370,2167,GSI004,71,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
2372,2333,GSI004,72,Aprovado,1,1,2,1,1,2,1,2,1,1,2,2,1,1
2373,2193,GSI004,70,Aprovado,1,1,0,0,0,1,2,2,1,2,2,2,1,0
2375,2380,GSI004,60,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,1
2376,2167,GSI004,61,Aprovado,0,1,1,1,1,2,2,2,1,2,2,2,1,1
2377,2283,GSI004,65,Aprovado,1,1,1,1,1,2,2,2,1,0,2,2,1,2
2378,2380,GSI004,20,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,0
2379,2380,GSI004,60,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,1
2380,2380,GSI004,24,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,0
2382,2167,GSI004,30,Reprovado,1,1,1,1,1,2,2,2,0,2,2,2,1,1
2383,2380,GSI004,0,Reprovado,1,1,1,1,0,2,2,2,0,1,2,2,1,0
2384,2292,GSI004,0,Reprovado,1,0,0,1,0,2,2,2,0,2,2,2,0,0
2385,2364,GSI004,0,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,1
2386,2364,GSI004,54,Reprovado,0,1,1,1,1,2,2,2,0,1,2,2,1,0
2388,2380,GSI004,0,Reprovado,1,1,1,1,0,2,2,2,0,1,2,2,0,0
2389,2380,GSI004,30,Reprovado,1,1,1,1,1,2,2,2,0,1,2,2,1,1
2393,2364,GSI004,60,Aprovado,0,1,0,1,1,2,2,2,1,0,2,2,1,1
2404,2364,GSI004,23,Reprovado,1,1,1,1,1,2,2,2,1,0,2,2,1,1
2406,2364,GSI004,0,Reprovado,0,1,1,1,1,2,2,2,1,1,2,2,1,0
2407,2333,GSI004,100,Aprovado,1,1,2,1,1,2,1,2,1,1,2,2,1,1
2409,2333,GSI004,100,Aprovado,1,1,2,1,1,2,1,2,1,1,2,2,1,0
2410,2292,GSI004,0,Reprovado,0,0,0,0,0,2,2,2,0,2,2,2,0,0
2411,2333,GSI004,94,Aprovado,1,0,2,1,1,2,0,2,0,1,2,2,1,1
2412,2333,GSI004,74,Aprovado,1,1,2,1,1,2,1,2,1,1,2,2,1,0
2423,2333,GSI004,16,Reprovado,1,0,2,1,0,2,0,2,0,0,2,2,0,0
2424,2259,GSI004,0,Reprovado,0,0,0,1,1,2,2,2,0,0,2,2,0,2
2425,2153,GSI004,67,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2426,2259,GSI004,29,Reprovado,1,0,0,1,1,2,2,2,0,1,2,2,1,2
2433,2167,GSI004,23,Reprovado,1,1,1,1,1,2,2,2,0,2,2,2,1,1
2434,2330,GSI004,8,Reprovado,1,1,2,1,1,2,1,2,1,1,2,2,1,1
2435,2167,GSI004,60,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
2436,2292,GSI004,62,Aprovado,0,0,0,1,0,2,2,2,1,2,2,2,1,1
2437,2330,GSI004,81,Aprovado,1,1,2,1,1,2,1,2,1,1,2,2,1,1
2438,2027,GSI004,7,Reprovado,1,1,1,1,1,1,2,2,0,2,2,2,1,0
2439,2292,GSI004,77,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
2440,2333,GSI004,63,Aprovado,1,1,2,1,1,2,1,2,1,1,2,2,1,1
2441,2167,GSI004,72,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
2445,1639,GSI004,7,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2446,2330,GSI004,11,Reprovado,1,1,2,1,1,2,1,2,1,0,2,2,1,1
2447,2259,GSI004,0,Reprovado,0,1,1,1,1,2,2,2,1,1,2,2,1,2
2448,2167,GSI004,22,Reprovado,0,1,1,1,1,2,2,2,0,2,2,2,1,1
2449,2292,GSI004,67,Aprovado,0,1,1,1,0,2,2,2,0,2,2,2,1,1
2450,2292,GSI004,1,Reprovado,1,0,0,0,0,2,2,2,0,2,2,2,0,0
2452,2167,GSI004,8,Reprovado,0,1,1,1,0,2,2,2,0,2,2,2,1,1
2454,2333,GSI004,1,Reprovado,1,0,2,1,0,2,0,2,0,0,2,2,0,0
2456,2333,GSI004,28,Reprovado,1,0,2,1,1,2,1,2,0,1,2,2,1,0
2457,2333,GSI004,78,Aprovado,1,1,2,1,1,2,0,2,1,1,2,2,1,1
2460,2333,GSI004,3,Reprovado,1,0,2,1,1,2,1,2,0,1,2,2,1,0
2464,2330,GSI004,94,Aprovado,1,1,2,1,1,2,1,2,1,1,2,2,1,1
2467,2333,GSI004,25,Reprovado,1,1,2,1,1,2,0,2,1,1,2,2,1,0
2468,2292,GSI004,0,Reprovado,0,0,0,0,0,2,2,2,0,2,2,2,0,0
2469,2259,GSI004,100,Aprovado,1,1,0,1,1,2,2,2,1,1,2,2,1,2
2470,2283,GSI004,16,Reprovado,1,0,0,1,1,2,2,2,0,1,2,2,0,2
2471,2292,GSI004,82,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
2472,2259,GSI004,0,Reprovado,1,0,0,1,1,2,2,2,1,1,2,2,1,2
2481,2051,GSI004,39,Reprovado,1,1,1,1,1,0,2,2,1,2,2,2,1,0
2482,2259,GSI004,65,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2483,2259,GSI004,69,Aprovado,1,0,0,1,1,2,2,2,1,1,2,2,1,2
2484,2167,GSI004,61,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
2485,2259,GSI004,80,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2486,2259,GSI004,78,Aprovado,1,1,0,1,1,2,2,2,1,1,2,2,1,2
2487,2259,GSI004,76,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2494,2283,GSI004,77,Aprovado,1,1,0,1,1,2,2,2,1,1,2,2,1,2
2495,2283,GSI004,97,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2496,2283,GSI004,100,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2497,2283,GSI004,100,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2498,2283,GSI004,24,Reprovado,1,0,0,0,0,2,2,2,0,0,2,2,0,2
2499,2259,GSI004,73,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2500,2259,GSI004,49,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2501,2259,GSI004,91,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2502,2153,GSI004,11,Reprovado,1,1,1,0,0,1,2,2,1,2,2,2,1,1
2503,2283,GSI004,60,Aprovado,1,0,1,1,1,2,2,2,1,1,2,2,1,2
2505,1639,GSI004,7,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2506,2188,GSI004,67,Aprovado,1,1,0,0,0,2,2,2,1,2,2,2,1,0
2507,1639,GSI004,13,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2508,2167,GSI004,0,Reprovado,0,1,1,0,0,2,2,2,0,2,2,2,1,1
2509,2283,GSI004,51,Reprovado,1,1,0,1,1,2,2,2,1,1,2,2,1,2
2510,2283,GSI004,50,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2511,2167,GSI004,1,Reprovado,0,1,1,1,0,2,2,2,0,2,2,2,1,1
2512,2259,GSI004,80,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2513,2292,GSI004,52,Reprovado,1,0,0,1,1,2,2,2,0,2,2,2,1,0
2515,2188,GSI004,43,Reprovado,1,1,0,0,0,2,2,2,1,2,2,2,1,1
2516,2193,GSI004,79,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2517,2283,GSI004,3,Reprovado,1,0,0,1,1,2,2,2,1,0,2,2,0,2
2518,2283,GSI004,16,Reprovado,1,1,0,1,1,2,2,2,1,1,2,2,1,2
2519,2283,GSI004,87,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2520,2188,GSI004,0,Reprovado,0,0,0,0,0,2,2,2,1,2,2,2,0,0
2525,2259,GSI004,22,Reprovado,1,0,0,1,1,2,2,2,0,1,2,2,1,2
2526,2259,GSI004,60,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2527,2259,GSI004,71,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2528,2259,GSI004,25,Reprovado,1,0,0,0,0,2,2,2,0,1,2,2,1,2
2530,1639,GSI004,0,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2532,2167,GSI004,27,Reprovado,0,1,1,0,0,2,2,2,0,2,2,2,1,1
2533,1639,GSI004,3,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2534,2188,GSI004,0,Reprovado,0,0,0,0,0,2,2,2,1,2,2,2,0,0
2538,2188,GSI004,88,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
2540,1995,GSI004,2,Reprovado,1,1,1,1,1,1,2,2,0,2,2,2,1,0
2541,2188,GSI004,81,Aprovado,1,1,0,0,0,2,2,2,1,2,2,2,1,0
2547,2193,GSI004,100,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2548,2153,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2549,2188,GSI004,93,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
2550,2188,GSI004,100,Aprovado,1,1,0,1,1,2,2,2,1,2,2,2,1,1
2552,2188,GSI004,95,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,0
2553,2188,GSI004,95,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
2554,2188,GSI004,76,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
2555,2167,GSI004,100,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
2557,1901,GSI004,71,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2563,2167,GSI004,12,Reprovado,0,1,1,1,1,2,2,2,0,2,2,2,1,1
2570,2096,GSI004,2,Reprovado,1,0,1,0,0,0,2,2,1,2,2,2,0,1
2571,2167,GSI004,0,Reprovado,0,1,1,0,0,2,2,2,0,2,2,2,1,1
2572,2193,GSI004,91,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2573,2193,GSI004,62,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,0
2574,2167,GSI004,88,Aprovado,0,1,1,1,1,2,2,2,1,2,2,2,1,1
2575,2193,GSI004,94,Aprovado,1,1,0,0,0,1,2,2,1,2,2,2,1,1
2577,1639,GSI004,30,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2578,2193,GSI004,0,Reprovado,1,1,0,0,0,1,2,2,1,2,2,2,1,0
2579,2193,GSI004,0,Reprovado,0,0,1,0,0,1,2,2,1,2,2,2,1,0
2580,1639,GSI004,3,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2585,2167,GSI004,1,Reprovado,1,1,1,1,1,2,2,2,0,2,2,2,1,1
2588,2193,GSI004,66,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2589,2193,GSI004,69,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,0
2608,1639,GSI004,0,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2609,2174,GSI004,0,Reprovado,0,0,0,0,0,0,2,2,1,2,2,2,0,1
2610,2167,GSI004,36,Reprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
2611,2096,GSI004,28,Reprovado,1,1,1,0,0,1,2,2,1,2,2,2,1,1
2618,1967,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2619,2061,GSI004,67,Aprovado,1,1,1,1,2,1,2,2,1,2,2,2,1,1
2620,2174,GSI004,62,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2621,1639,GSI004,0,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2622,1960,GSI004,0,Reprovado,1,1,1,1,1,1,2,2,0,2,2,2,1,0
2623,2174,GSI004,34,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2624,2174,GSI004,83,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2625,2174,GSI004,77,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2626,2174,GSI004,74,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2628,2153,GSI004,62,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2629,2058,GSI004,60,Aprovado,1,1,1,1,2,1,2,2,1,2,2,2,1,1
2630,2153,GSI004,89,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2631,2174,GSI004,52,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2632,2174,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2633,2174,GSI004,67,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2634,1639,GSI004,3,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2635,1960,GSI004,23,Reprovado,1,1,1,1,1,1,2,2,0,2,2,2,1,1
2636,1639,GSI004,0,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2637,1639,GSI004,0,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2638,2153,GSI004,66,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2639,2153,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2640,2153,GSI004,65,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2641,2153,GSI004,22,Reprovado,1,1,1,0,0,1,2,2,1,2,2,2,1,1
2643,1901,GSI004,67,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2644,2153,GSI004,8,Reprovado,1,0,1,1,1,1,2,2,1,2,2,2,1,1
2649,2153,GSI004,75,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2651,2153,GSI004,53,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2653,1639,GSI004,69,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2654,2153,GSI004,60,Aprovado,1,0,1,1,1,1,2,2,1,2,2,2,1,1
2656,2092,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2657,2051,GSI004,61,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2658,2092,GSI004,61,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2663,2092,GSI004,0,Reprovado,1,0,0,1,1,1,2,2,1,2,2,2,1,1
2666,1639,GSI004,100,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2671,2096,GSI004,73,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2673,2096,GSI004,64,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2674,2096,GSI004,17,Reprovado,1,0,1,0,0,1,2,2,1,2,2,2,1,1
2675,2096,GSI004,50,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2676,2096,GSI004,37,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2677,2096,GSI004,67,Aprovado,1,1,1,0,0,1,2,2,1,2,2,2,1,1
2678,2096,GSI004,87,Aprovado,1,1,1,0,0,1,2,2,1,2,2,2,1,1
2684,2096,GSI004,73,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2685,2096,GSI004,62,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2686,2096,GSI004,72,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2687,2096,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2688,2096,GSI004,60,Aprovado,1,1,1,0,0,1,2,2,1,2,2,2,1,1
2689,2096,GSI004,62,Aprovado,1,1,1,0,0,1,2,2,1,2,2,2,1,1
2690,1639,GSI004,18,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2698,2092,GSI004,41,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2699,2092,GSI004,66,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2700,2092,GSI004,61,Aprovado,1,1,0,1,1,1,2,2,1,2,2,2,1,1
2701,2092,GSI004,78,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2702,2092,GSI004,82,Aprovado,1,1,0,1,1,1,2,2,1,2,2,2,1,1
2703,2092,GSI004,48,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2704,2092,GSI004,62,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2705,2092,GSI004,0,Reprovado,1,0,0,1,1,1,2,2,1,2,2,2,1,1
2706,2058,GSI004,60,Aprovado,1,1,1,1,2,1,2,2,1,2,2,2,1,1
2707,2092,GSI004,0,Reprovado,1,1,0,0,0,1,2,2,1,2,2,2,1,1
2710,2092,GSI004,17,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2711,2096,GSI004,60,Aprovado,1,1,1,0,0,1,2,2,1,2,2,2,1,1
2725,2092,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2726,2096,GSI004,92,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2727,1639,GSI004,0,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2734,2006,GSI004,60,Aprovado,1,1,1,1,1,0,2,2,1,2,2,2,1,1
2736,1639,GSI004,69,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2737,2058,GSI004,69,Aprovado,1,1,1,1,2,1,2,2,1,2,2,2,1,1
2738,2058,GSI004,60,Aprovado,1,0,1,1,2,1,2,2,1,2,2,2,1,1
2739,1639,GSI004,62,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2740,2058,GSI004,63,Aprovado,1,0,1,1,2,1,2,2,0,2,2,2,1,1
2741,2058,GSI004,32,Reprovado,1,0,1,1,2,1,2,2,1,2,2,2,1,1
2742,2058,GSI004,0,Reprovado,1,0,1,1,2,0,2,2,0,2,2,2,0,0
2745,2006,GSI004,42,Reprovado,1,1,1,1,1,0,2,2,0,2,2,2,1,1
2746,2051,GSI004,75,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2747,1901,GSI004,25,Reprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
2748,2058,GSI004,17,Reprovado,0,0,0,0,2,0,2,2,0,2,2,2,0,0
2749,2058,GSI004,32,Reprovado,1,0,1,1,2,1,2,2,0,2,2,2,1,1
2750,2058,GSI004,24,Reprovado,1,0,1,1,2,1,2,2,0,2,2,2,0,0
2751,2058,GSI004,76,Aprovado,1,1,1,1,2,1,2,2,0,2,2,2,0,1
2752,2061,GSI004,73,Aprovado,1,1,1,1,2,1,2,2,1,2,2,2,1,1
2753,2061,GSI004,60,Aprovado,1,1,1,1,2,0,2,2,1,2,2,2,1,1
2754,1639,GSI004,87,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2756,2061,GSI004,77,Aprovado,1,1,1,1,2,1,2,2,1,2,2,2,1,1
2757,2061,GSI004,68,Aprovado,1,1,1,1,2,1,2,2,1,2,2,2,1,1
2760,1639,GSI004,61,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2766,2061,GSI004,66,Aprovado,1,1,1,1,2,1,2,2,1,2,2,2,1,1
2767,2061,GSI004,60,Aprovado,1,1,1,1,2,0,2,2,1,2,2,2,1,1
2768,2061,GSI004,0,Reprovado,1,1,1,1,2,0,2,2,0,2,2,2,0,1
2769,2061,GSI004,34,Reprovado,1,1,1,1,2,1,2,2,1,2,2,2,1,1
2770,2058,GSI004,9,Reprovado,1,0,1,1,2,1,2,2,0,2,2,2,0,0
2773,1960,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2776,2027,GSI004,10,Reprovado,1,1,1,1,1,1,2,2,0,2,2,2,1,0
2777,2061,GSI004,14,Reprovado,1,1,1,1,2,0,2,2,1,2,2,2,1,1
2786,2058,GSI004,50,Reprovado,1,0,1,1,2,1,2,2,1,2,2,2,1,1
2788,2061,GSI004,63,Aprovado,1,1,1,1,2,1,2,2,1,2,2,2,1,1
2789,2051,GSI004,78,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2790,2051,GSI004,66,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2791,2051,GSI004,81,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2792,2051,GSI004,73,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2799,2051,GSI004,20,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,0
2800,2051,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2801,2051,GSI004,77,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2802,2051,GSI004,61,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2803,2051,GSI004,62,Aprovado,1,0,1,1,1,1,2,2,1,2,2,2,1,1
2805,2051,GSI004,95,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2806,2051,GSI004,74,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2810,2027,GSI004,53,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,0
2811,2027,GSI004,0,Reprovado,1,1,1,1,1,1,2,2,0,2,2,2,1,0
2812,2027,GSI004,32,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,0
2813,2027,GSI004,75,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2814,2027,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2815,2051,GSI004,79,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2817,2027,GSI004,95,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2818,2027,GSI004,73,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2819,2027,GSI004,76,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2826,2027,GSI004,74,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2830,2027,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2831,2027,GSI004,91,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2832,2027,GSI004,33,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2833,2027,GSI004,71,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2834,2027,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2836,2027,GSI004,78,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2838,2027,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2839,2027,GSI004,66,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2842,2027,GSI004,32,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,0
2848,2027,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2855,1639,GSI004,3,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2856,1639,GSI004,60,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
2858,2006,GSI004,35,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2859,1921,GSI004,43,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
2868,2006,GSI004,66,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2869,2006,GSI004,29,Reprovado,1,1,1,0,1,1,2,2,0,2,2,2,0,0
2870,2006,GSI004,60,Aprovado,1,1,1,1,1,0,2,2,1,2,2,2,1,1
2871,2006,GSI004,3,Reprovado,1,0,0,1,1,0,2,2,0,2,2,2,0,0
2872,2006,GSI004,60,Aprovado,1,0,0,1,1,1,2,2,1,2,2,2,1,1
2873,2006,GSI004,65,Aprovado,1,1,1,1,1,0,2,2,1,2,2,2,1,1
2874,2006,GSI004,61,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2875,2006,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2876,2006,GSI004,27,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2877,1910,GSI004,53,Reprovado,0,1,1,2,0,1,2,2,1,2,2,2,0,2
2878,1898,GSI004,60,Aprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
2879,2006,GSI004,12,Reprovado,1,0,0,0,1,0,2,2,0,2,2,2,0,0
2880,2006,GSI004,85,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2881,1921,GSI004,29,Reprovado,0,1,1,2,0,1,2,2,1,2,2,2,1,2
2882,2006,GSI004,70,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2883,2006,GSI004,0,Reprovado,1,1,0,0,1,1,2,2,1,2,2,2,1,1
2884,2006,GSI004,25,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2885,2006,GSI004,60,Aprovado,1,0,1,1,1,1,2,2,1,2,2,2,1,1
2886,2006,GSI004,80,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2888,1995,GSI004,5,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,0
2889,1995,GSI004,62,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2890,1995,GSI004,29,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2891,1995,GSI004,40,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2893,1995,GSI004,36,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2894,1995,GSI004,31,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,0
2895,1906,GSI004,71,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
2896,1995,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2897,1995,GSI004,23,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,0
2898,1910,GSI004,54,Reprovado,0,1,1,2,1,1,2,2,1,2,2,2,0,2
2900,1995,GSI004,40,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,0
2901,1901,GSI004,60,Aprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
2903,1960,GSI004,39,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2913,1995,GSI004,15,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,0
2914,1967,GSI004,78,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
