IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2891,1992,GSI001,33,Reprovado,1,1,1,0,2,1,2,1,2,1,1,2,1,0
2893,1992,GSI001,60,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2894,1896,GSI001,83,Aprovado,1,1,1,1,0,1,1,2,2,2,2,1,1,1
2895,1992,GSI001,69,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2896,1992,GSI001,84,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2897,1957,GSI001,89,Aprovado,1,1,1,2,1,1,0,0,2,1,0,2,1,2
2898,1992,GSI001,60,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2900,1992,GSI001,66,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2901,1957,GSI001,91,Aprovado,1,1,1,2,1,1,0,1,2,1,0,2,1,2
2903,1957,GSI001,81,Aprovado,1,1,1,2,1,0,0,0,2,1,1,2,1,2
2913,1992,GSI001,65,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,0
2914,1957,GSI001,93,Aprovado,1,1,1,2,1,1,1,1,2,1,1,2,1,2
2915,1957,GSI001,91,Aprovado,1,1,1,2,1,1,0,1,2,1,1,2,1,2
2916,1957,GSI001,86,Aprovado,1,1,1,2,1,0,0,1,2,1,0,2,1,2
2917,1957,GSI001,88,Aprovado,1,1,1,2,1,0,1,1,2,1,1,2,1,2
2918,1957,GSI001,97,Aprovado,1,1,0,2,1,1,1,1,2,0,0,2,1,2
2919,1957,GSI001,81,Aprovado,1,1,1,2,1,1,1,0,2,1,0,2,1,2
2920,1957,GSI001,93,Aprovado,1,1,1,2,1,0,1,1,2,1,1,2,1,2
2921,1957,GSI001,0,Reprovado,0,0,0,2,0,0,0,0,2,0,0,2,1,2
2926,1957,GSI001,87,Aprovado,1,1,1,2,1,0,1,1,2,1,0,2,1,2
2927,1957,GSI001,92,Aprovado,1,1,1,2,1,1,1,1,2,0,1,2,1,2
2928,1957,GSI001,81,Aprovado,1,1,1,2,1,1,0,1,2,1,0,2,1,2
2929,1957,GSI001,81,Aprovado,1,1,1,2,1,1,1,0,2,1,1,2,1,2
2930,1957,GSI001,76,Aprovado,1,1,1,2,1,0,0,0,2,1,0,2,1,2
2931,1957,GSI001,87,Aprovado,1,1,0,2,1,0,1,0,2,1,0,2,1,2
2932,1957,GSI001,96,Aprovado,1,1,1,2,1,1,1,1,2,1,1,2,1,2
2934,1957,GSI001,92,Aprovado,1,1,0,2,1,0,1,1,2,1,0,2,1,2
2935,1957,GSI001,93,Aprovado,1,1,1,2,1,0,1,0,2,1,1,2,1,2
2936,1957,GSI001,94,Aprovado,1,1,1,2,1,1,0,1,2,0,1,2,1,2
2944,1957,GSI001,92,Aprovado,1,1,0,2,1,1,1,1,2,1,0,2,1,2
2948,1957,GSI001,94,Aprovado,1,1,1,2,1,1,1,1,2,1,1,2,1,2
2949,1957,GSI001,89,Aprovado,1,1,1,2,1,1,1,1,2,1,0,2,1,2
2951,1957,GSI001,60,Aprovado,1,1,1,2,1,0,0,0,2,0,1,2,1,2
2952,1957,GSI001,79,Aprovado,1,1,1,2,1,1,0,1,2,1,1,2,1,2
2954,1946,GSI001,74,Aprovado,1,1,1,2,1,0,2,1,2,1,1,1,0,1
2957,1907,GSI001,91,Aprovado,1,1,1,1,1,2,2,2,2,0,1,2,1,2
2959,1946,GSI001,66,Aprovado,0,1,1,2,1,0,2,0,2,0,1,1,1,1
2964,1946,GSI001,95,Aprovado,1,1,1,2,1,1,2,1,2,0,1,1,0,1
2965,1907,GSI001,88,Aprovado,1,1,1,1,1,2,2,2,2,0,1,2,0,2
2967,1907,GSI001,78,Aprovado,1,1,1,1,1,2,2,2,2,1,0,2,0,2
2968,1896,GSI001,90,Aprovado,1,0,1,1,1,1,1,2,2,2,2,1,1,1
2970,1896,GSI001,42,Reprovado,1,1,1,1,1,1,1,2,2,2,2,1,1,1
2972,1957,GSI001,89,Aprovado,1,1,1,2,0,1,1,1,2,0,1,2,1,2
2973,1896,GSI001,0,Reprovado,1,0,0,1,0,1,0,2,2,2,2,1,1,1
2974,1957,GSI001,0,Reprovado,1,0,0,2,0,0,0,0,2,0,0,2,1,2
2975,1957,GSI001,84,Aprovado,1,1,1,2,1,0,0,1,2,0,1,2,1,2
2976,1957,GSI001,84,Aprovado,1,1,1,2,1,0,0,1,2,0,0,2,1,2
2977,1957,GSI001,3,Reprovado,1,0,0,2,0,0,0,0,2,0,0,2,1,2
2978,1957,GSI001,69,Aprovado,1,1,1,2,1,0,0,0,2,1,0,2,1,2
2980,1957,GSI001,92,Aprovado,1,1,0,2,1,0,1,1,2,1,0,2,1,2
2987,1957,GSI001,0,Reprovado,1,1,0,2,0,0,0,0,2,0,0,2,1,2
2990,1946,GSI001,71,Aprovado,0,1,1,2,1,0,2,0,2,1,0,1,0,1
2991,1946,GSI001,81,Aprovado,1,1,1,2,1,1,2,0,2,0,1,1,0,1
2992,1946,GSI001,94,Aprovado,1,1,1,2,1,1,2,1,2,1,1,1,1,1
2994,1946,GSI001,83,Aprovado,1,1,1,2,1,1,2,1,2,1,1,1,1,1
2995,1946,GSI001,60,Aprovado,1,1,1,2,1,1,2,0,2,1,1,1,0,1
2996,1946,GSI001,82,Aprovado,1,1,1,2,1,1,2,1,2,1,1,1,1,1
2997,1946,GSI001,86,Aprovado,0,0,1,2,1,1,2,1,2,1,1,1,1,1
3001,1946,GSI001,94,Aprovado,1,1,1,2,1,1,2,0,2,1,1,0,0,1
3002,1946,GSI001,93,Aprovado,1,1,1,2,1,1,2,1,2,1,0,1,0,1
3003,1946,GSI001,5,Reprovado,1,0,0,2,0,1,2,0,2,0,1,0,0,1
3004,1946,GSI001,94,Aprovado,1,1,1,2,1,1,2,1,2,0,1,0,0,1
3005,1946,GSI001,95,Aprovado,1,1,1,2,1,1,2,0,2,0,1,1,0,1
3006,1946,GSI001,87,Aprovado,0,1,1,2,1,1,2,1,2,1,1,1,1,1
3007,1946,GSI001,86,Aprovado,1,1,1,2,0,1,2,1,2,1,1,1,1,1
3009,1946,GSI001,81,Aprovado,1,1,1,2,1,1,2,0,2,1,1,1,1,1
3010,1946,GSI001,55,Reprovado,1,1,0,2,1,1,2,0,2,0,1,1,0,1
3011,1946,GSI001,75,Aprovado,1,1,1,2,1,1,2,1,2,1,1,1,0,1
3012,1946,GSI001,52,Reprovado,1,1,1,2,1,1,2,0,2,0,1,1,1,1
3013,1946,GSI001,74,Aprovado,1,1,1,2,1,0,2,1,2,0,0,1,1,1
3014,1946,GSI001,60,Aprovado,1,1,1,2,1,0,2,1,2,0,1,0,1,1
3015,1946,GSI001,60,Aprovado,1,1,1,2,1,1,2,1,2,1,1,1,0,1
3016,1946,GSI001,77,Aprovado,1,1,1,2,1,1,2,0,2,1,1,1,1,1
3017,1946,GSI001,82,Aprovado,1,1,1,2,1,1,2,1,2,1,1,1,1,1
3018,1946,GSI001,93,Aprovado,1,1,1,2,1,1,2,1,2,1,1,0,0,1
3019,1946,GSI001,73,Aprovado,1,1,1,2,0,1,2,1,2,0,1,1,1,1
3022,1946,GSI001,93,Aprovado,1,1,1,2,0,0,2,1,2,1,0,1,0,1
3023,1946,GSI001,72,Aprovado,1,1,1,2,1,1,2,1,2,1,1,1,1,1
3024,1946,GSI001,70,Aprovado,1,1,1,2,1,0,2,1,2,1,1,1,1,1
3025,1946,GSI001,92,Aprovado,1,1,1,2,1,1,2,0,2,1,1,1,0,1
3026,1946,GSI001,79,Aprovado,1,1,0,2,0,0,2,0,2,1,1,1,0,1
3027,1946,GSI001,75,Aprovado,1,0,1,2,1,0,2,0,2,1,1,1,1,1
3028,1946,GSI001,73,Aprovado,1,1,1,2,1,1,2,1,2,0,1,1,1,1
3030,1896,GSI001,0,Reprovado,1,0,0,1,1,1,0,2,2,2,2,1,1,1
3032,1946,GSI001,76,Aprovado,1,1,1,2,1,1,2,0,2,0,1,0,0,1
3033,1946,GSI001,78,Aprovado,1,1,1,2,1,1,2,0,2,1,1,1,1,1
3036,1946,GSI001,89,Aprovado,1,1,1,2,1,0,2,0,2,0,1,1,1,1
3037,1946,GSI001,95,Aprovado,1,1,1,2,1,0,2,1,2,1,1,1,0,1
3038,1907,GSI001,76,Aprovado,1,1,1,1,1,2,2,2,2,1,1,2,1,2
3039,1907,GSI001,60,Aprovado,1,1,0,1,1,2,2,2,2,0,0,2,1,2
3046,1907,GSI001,67,Aprovado,1,1,1,1,1,2,2,2,2,1,1,2,0,2
3047,1907,GSI001,87,Aprovado,1,1,1,1,1,2,2,2,2,0,1,2,1,2
3048,1907,GSI001,72,Aprovado,1,1,1,1,1,2,2,2,2,0,0,2,1,2
3049,1907,GSI001,85,Aprovado,1,1,1,1,1,2,2,2,2,0,1,2,1,2
3050,1907,GSI001,10,Reprovado,1,1,1,1,1,2,2,2,2,0,0,2,0,2
3051,1907,GSI001,85,Aprovado,1,1,1,1,1,2,2,2,2,1,1,2,1,2
3052,1907,GSI001,85,Aprovado,1,1,1,1,1,2,2,2,2,0,1,2,1,2
3053,1907,GSI001,89,Aprovado,1,1,1,1,1,2,2,2,2,0,1,2,1,2
3054,1907,GSI001,84,Aprovado,1,1,1,1,1,2,2,2,2,1,1,2,1,2
3064,1896,GSI001,71,Aprovado,1,0,0,1,1,1,1,2,2,2,2,1,1,1
3066,1896,GSI001,93,Aprovado,1,1,1,1,1,1,1,2,2,2,2,1,1,1
3069,1896,GSI001,85,Aprovado,1,0,1,1,1,1,1,2,2,2,2,1,1,1
3070,1896,GSI001,84,Aprovado,1,0,1,1,1,1,1,2,2,2,2,1,1,1
3071,1907,GSI001,88,Aprovado,1,1,1,1,1,2,2,2,2,0,1,2,0,2
3072,1907,GSI001,90,Aprovado,1,1,1,1,1,2,2,2,2,0,0,2,1,2
3073,1907,GSI001,88,Aprovado,1,1,1,1,1,2,2,2,2,1,1,2,1,2
3074,1907,GSI001,75,Aprovado,1,1,1,1,1,2,2,2,2,0,0,2,0,2
3075,1907,GSI001,68,Aprovado,1,1,1,1,1,2,2,2,2,0,1,2,1,2
3076,1907,GSI001,75,Reprovado por Freqüência,1,1,1,1,1,2,2,2,2,0,1,2,0,2
3078,1907,GSI001,90,Aprovado,1,1,1,1,1,2,2,2,2,1,1,2,1,2
3081,1907,GSI001,82,Aprovado,1,1,1,1,1,2,2,2,2,0,1,2,1,2
3082,1896,GSI001,0,Reprovado,1,0,0,1,0,1,0,2,2,2,2,1,1,1
3084,1907,GSI001,0,Reprovado,1,0,0,1,1,2,2,2,2,0,0,2,0,2
3086,1896,GSI001,86,Aprovado,1,0,1,1,1,1,1,2,2,2,2,1,1,1
3099,1896,GSI001,98,Aprovado,1,1,1,1,1,1,1,2,2,2,2,1,1,1
3101,1896,GSI001,93,Aprovado,1,1,1,1,1,1,1,2,2,2,2,1,1,1
3102,1896,GSI001,96,Aprovado,1,1,1,1,1,1,1,2,2,2,2,1,1,1
3103,1896,GSI001,93,Aprovado,1,1,1,1,1,1,1,2,2,2,2,1,1,1
3104,1896,GSI001,8,Reprovado,1,0,0,1,1,1,0,2,2,2,2,1,1,1
3105,1896,GSI001,84,Aprovado,1,0,1,1,1,1,0,2,2,2,2,1,1,1
3106,1896,GSI001,87,Aprovado,1,1,1,1,1,1,0,2,2,2,2,1,1,1
3108,1896,GSI001,94,Aprovado,1,1,1,1,1,1,1,2,2,2,2,1,1,1
3109,1896,GSI001,70,Aprovado,1,1,1,1,1,1,1,2,2,2,2,1,1,1
3110,1896,GSI001,98,Aprovado,1,1,1,1,1,1,1,2,2,2,2,1,1,1
3111,1896,GSI001,98,Aprovado,1,1,1,1,0,1,1,2,2,2,2,1,1,1
3112,1896,GSI001,89,Aprovado,1,1,1,1,0,1,0,2,2,2,2,1,1,1
3115,1896,GSI001,95,Aprovado,1,0,0,1,1,1,1,2,2,2,2,1,1,1
3116,1896,GSI001,0,Reprovado,1,0,0,1,0,1,0,2,2,2,2,1,1,1
3118,1896,GSI001,86,Aprovado,1,1,1,1,1,1,1,2,2,2,2,1,1,1
3119,1896,GSI001,92,Aprovado,1,0,0,1,1,1,1,2,2,2,2,1,1,1
3120,1896,GSI001,2,Reprovado,1,0,0,1,0,1,0,2,2,2,2,1,1,1
3121,1896,GSI001,90,Aprovado,1,1,1,1,1,1,1,2,2,2,2,1,1,1
3122,1896,GSI001,97,Aprovado,1,1,1,1,1,1,1,2,2,2,2,1,1,1
3123,1896,GSI001,93,Aprovado,1,1,1,1,1,1,1,2,2,2,2,1,1,1
3127,2185,GSI001,94,Aprovado,1,1,1,2,0,1,2,1,2,2,2,0,1,1
3130,1957,GSI001,48,Reprovado,1,1,0,2,1,0,0,1,2,0,0,2,1,2
3136,2483,GSI001,90,Aprovado,1,1,2,2,1,1,2,2,1,2,2,2,1,1
3137,1861,GSI001,89,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,0
3140,2008,GSI001,61,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
3147,1861,GSI001,95,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,1
3149,1884,GSI001,73,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
3150,1886,GSI001,90,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
3154,2055,GSI001,94,Aprovado,1,1,1,1,1,1,2,1,2,2,1,2,1,1
3156,2656,GSI001,95,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
3158,2089,GSI001,61,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
3160,1886,GSI001,88,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
3162,2008,GSI001,62,Aprovado,1,1,1,1,1,1,2,2,2,2,0,2,0,1
3163,1886,GSI001,96,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
3164,1907,GSI001,87,Aprovado,1,1,1,1,1,2,2,2,2,0,1,2,1,2
3166,2656,GSI001,100,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
3167,1886,GSI001,80,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
3168,2185,GSI001,90,Aprovado,1,1,0,2,1,1,2,1,2,2,2,1,1,0
3169,1861,GSI001,49,Reprovado,1,1,0,2,0,0,2,0,1,2,2,2,0,1
3170,2008,GSI001,66,Aprovado,1,1,0,1,1,1,2,2,2,2,1,2,1,1
3180,1884,GSI001,65,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
3181,2185,GSI001,72,Aprovado,0,1,0,2,0,1,2,1,2,2,2,1,0,1
3182,2483,GSI001,90,Aprovado,1,1,2,2,1,1,2,2,1,2,2,2,1,1
3185,2008,GSI001,0,Reprovado,1,0,0,1,0,0,2,2,2,2,0,2,0,1
3191,2256,GSI001,64,Aprovado,1,1,1,2,2,0,2,1,2,2,2,1,1,1
3192,2588,GSI001,94,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
