IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,5,6,7,8,9,10,11,12,13,15,16,17,18
1503,1783,GSI011,86,Aprovado,1,1,2,1,2,1,2,1,2,1,0,0,1,1,1,1
1507,1705,GSI011,89,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1516,1894,GSI011,74,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1525,1783,GSI011,0,Reprovado,0,0,2,0,2,0,2,1,2,0,0,0,0,0,0,1
1545,1657,GSI011,60,Aprovado,1,1,1,2,2,1,2,1,1,0,0,1,2,0,1,1
1548,1584,GSI011,78,Aprovado,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,1
1562,1894,GSI011,25,Reprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1565,1769,GSI011,67,Aprovado,1,0,2,1,2,1,2,2,2,0,1,1,1,2,1,1
1579,1827,GSI011,83,Aprovado,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
1581,1705,GSI011,60,Aprovado,1,1,2,2,2,1,2,1,1,0,1,1,2,1,1,2
1585,1657,GSI011,78,Aprovado,1,0,1,2,2,1,2,1,1,1,1,1,2,0,1,1
1591,2596,GSI011,70,Aprovado,1,0,1,2,1,0,1,1,0,1,1,1,1,0,0,0
1604,2438,GSI011,82,Aprovado,1,1,2,1,2,0,2,2,2,1,1,2,2,2,1,1
1615,1887,GSI011,52,Reprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1624,1769,GSI011,73,Aprovado,1,0,2,1,2,1,2,2,2,1,0,1,1,2,1,1
1625,1939,GSI011,53,Reprovado,1,1,1,2,2,1,2,0,1,1,1,1,2,0,1,1
1628,1742,GSI011,75,Aprovado,1,1,2,2,2,1,2,0,0,1,1,1,2,1,1,2
1630,1683,GSI011,60,Aprovado,2,1,1,2,2,1,2,1,2,0,0,2,1,1,1,2
1643,1887,GSI011,61,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1656,1797,GSI011,83,Aprovado,1,1,2,2,2,0,2,2,2,1,1,2,2,2,1,1
1660,1795,GSI011,68,Aprovado,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2
1661,1795,GSI011,60,Aprovado,1,1,1,1,0,1,2,1,1,2,1,2,0,1,1,2
1666,1797,GSI011,84,Aprovado,1,1,2,2,2,0,2,2,2,1,0,2,2,2,1,1
1667,1797,GSI011,61,Aprovado,1,1,2,2,2,0,2,2,2,1,0,2,2,2,1,1
1674,1783,GSI011,77,Aprovado,1,1,2,1,2,1,2,0,2,1,0,0,1,1,1,1
1686,2014,GSI011,70,Aprovado,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2
