IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
2847,2016,GSI007,0,Reprovado,1,2,1,1,1,1,0,0,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1
2848,1999,GSI007,18,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,0,2,2,2,0,0,2,1,0,0
2855,1922,GSI007,0,Reprovado,1,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,2,0,0,0,1,1,2
2856,2017,GSI007,72,Aprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,0,1,1,1,2,1,1,1,1,0,1,2
2858,1922,GSI007,16,Reprovado,1,1,2,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,2,2,0,1,0,1,1,2
2859,1922,GSI007,40,Reprovado,1,1,2,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,1,1,2
2868,1999,GSI007,68,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2870,1922,GSI007,79,Aprovado,1,1,2,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,2,2,0,0,1,1,1,2
2872,1999,GSI007,14,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,0,0
2873,1999,GSI007,60,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2875,1904,GSI007,0,Reprovado,1,1,2,1,2,1,1,1,1,1,2,1,0,1,1,1,1,2,2,2,1,1,2,1,1,1
2876,1922,GSI007,0,Reprovado,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2
2878,1965,GSI007,8,Reprovado,1,1,2,1,0,0,1,1,1,1,1,2,1,1,1,1,1,0,2,2,0,0,0,1,1,2
2880,1999,GSI007,60,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2882,1922,GSI007,76,Aprovado,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,2,2,1,1,1,1,1,2
2885,1922,GSI007,61,Aprovado,1,1,2,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2
2886,1999,GSI007,75,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2889,1999,GSI007,60,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2890,1965,GSI007,4,Reprovado,1,1,2,1,1,1,0,1,1,0,1,2,1,1,1,1,1,0,2,2,0,0,0,1,1,2
2891,1922,GSI007,22,Reprovado,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,2
2892,1965,GSI007,0,Reprovado,1,1,2,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2893,1999,GSI007,8,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,0,2,2,2,0,0,2,1,0,0
2895,1999,GSI007,60,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2896,1999,GSI007,81,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2897,1922,GSI007,12,Reprovado,1,1,2,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,2,2,0,1,0,1,1,2
2898,1922,GSI007,60,Aprovado,1,1,2,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,2,2,1,0,1,1,1,2
2901,1904,GSI007,3,Reprovado,1,1,2,1,2,1,0,1,1,1,2,1,1,1,1,1,0,2,2,2,1,1,2,0,0,0
2914,1965,GSI007,66,Aprovado,1,1,2,1,1,1,1,1,1,1,1,2,1,1,0,1,0,1,2,2,1,1,0,1,1,2
2915,1965,GSI007,66,Aprovado,1,1,2,1,1,1,1,1,0,1,0,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2
2916,1922,GSI007,61,Aprovado,1,1,2,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,2,2,1,0,0,1,1,2
2917,1965,GSI007,60,Aprovado,1,1,2,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,2,2,0,1,0,1,1,2
2918,1965,GSI007,71,Aprovado,1,1,2,0,0,1,1,1,0,0,1,2,0,1,1,1,1,1,2,2,1,1,0,1,1,2
2919,1965,GSI007,41,Reprovado,1,1,2,1,0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,2,0,1,1,1,1,2
2920,1904,GSI007,0,Reprovado,1,1,2,0,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
2926,1965,GSI007,39,Reprovado,1,1,2,1,1,1,0,0,0,0,1,2,1,1,1,1,1,1,2,2,1,0,0,1,1,2
2927,1904,GSI007,0,Reprovado,1,1,2,0,2,1,1,1,1,1,2,1,0,1,1,1,1,2,2,2,1,1,2,1,1,1
2928,1965,GSI007,74,Aprovado,1,1,2,0,1,1,1,1,0,1,1,2,1,1,1,1,1,1,2,2,1,1,0,1,1,2
2929,1965,GSI007,67,Aprovado,1,1,2,1,1,0,1,1,0,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2
2930,1922,GSI007,61,Aprovado,1,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,2
2931,1922,GSI007,49,Reprovado,1,1,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2
2932,1922,GSI007,84,Aprovado,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,1,0,1,1,1,2
2934,1922,GSI007,84,Aprovado,1,1,2,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,2,2,1,1,1,1,1,2
2935,1965,GSI007,9,Reprovado,1,1,2,1,1,0,1,1,0,0,1,2,0,1,0,0,0,0,2,2,0,0,0,1,1,2
2948,1965,GSI007,96,Aprovado,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,0,0,0,1,1,2
2949,1965,GSI007,72,Aprovado,1,1,2,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,2,2,1,1,0,1,1,2
2951,1904,GSI007,0,Reprovado,1,1,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0
2952,1904,GSI007,12,Reprovado,1,1,2,0,2,1,0,1,0,1,2,1,0,1,1,1,1,2,2,2,1,0,2,0,0,0
2954,1904,GSI007,10,Reprovado,1,1,2,1,2,1,1,1,1,0,2,1,1,1,1,0,0,2,2,2,1,0,2,0,0,0
2957,1904,GSI007,21,Reprovado,1,1,2,1,2,1,1,1,0,0,2,1,1,1,1,0,1,2,2,2,0,0,2,1,0,0
2965,1904,GSI007,9,Reprovado,1,1,2,1,2,1,0,1,1,0,2,1,0,1,1,1,0,2,2,2,0,0,2,0,0,0
2968,1904,GSI007,9,Reprovado,1,1,2,1,2,1,1,1,1,0,2,1,1,1,0,0,0,2,2,2,0,0,2,0,0,0
2972,1922,GSI007,43,Reprovado,1,1,2,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,2,2,0,0,1,1,1,2
2975,1965,GSI007,93,Aprovado,1,1,2,1,1,1,0,0,0,1,0,2,1,0,1,1,1,1,2,2,1,1,1,1,1,2
2978,1922,GSI007,26,Reprovado,1,1,2,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,2,2,0,0,1,1,1,2
2980,1965,GSI007,85,Aprovado,1,1,2,1,0,1,0,0,1,0,1,2,1,1,1,0,0,1,2,2,1,1,1,1,1,2
2987,1904,GSI007,0,Reprovado,1,0,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0
2991,1904,GSI007,6,Reprovado,1,0,2,0,2,0,1,1,1,0,2,0,0,1,0,0,1,2,2,2,0,0,2,0,0,0
2992,1922,GSI007,90,Aprovado,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2
2994,1922,GSI007,60,Aprovado,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2,2,1,1,1,1,1,2
2996,1904,GSI007,1,Reprovado,1,1,2,1,2,1,1,1,1,0,2,1,0,1,0,0,0,2,2,2,0,0,2,0,0,0
3004,1922,GSI007,64,Aprovado,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,1,0,0,1,1,2
3007,1922,GSI007,91,Aprovado,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,2,1,1,1,1,1,2
3009,1904,GSI007,1,Reprovado,1,1,2,1,2,0,0,1,1,0,2,1,1,1,0,1,0,2,2,2,0,0,2,0,0,0
3017,1904,GSI007,0,Reprovado,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
3018,1922,GSI007,43,Reprovado,1,1,2,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,2
3019,1922,GSI007,72,Aprovado,1,1,2,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,1,1,2
3022,1922,GSI007,64,Aprovado,1,1,2,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,1,1,2
3024,1904,GSI007,1,Reprovado,1,1,2,1,2,0,1,1,0,1,2,0,0,0,1,0,1,2,2,2,1,0,2,0,0,0
3025,1922,GSI007,94,Aprovado,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,2,2,1,1,1,1,1,2
3027,1904,GSI007,19,Reprovado,1,1,2,1,2,1,1,1,1,1,2,1,1,1,0,0,1,2,2,2,1,0,2,0,0,0
3029,1922,GSI007,0,Reprovado,1,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,1,1,2
3039,1904,GSI007,4,Reprovado,1,1,2,0,2,0,1,1,0,0,2,1,0,1,1,1,1,2,2,2,1,1,2,0,0,0
3047,1904,GSI007,19,Reprovado,1,1,2,1,2,1,1,1,0,0,2,0,1,1,1,0,1,2,2,2,0,0,2,0,0,0
3049,1904,GSI007,6,Reprovado,1,1,2,1,2,0,1,1,1,0,2,1,1,1,1,0,1,2,2,2,0,0,2,0,0,0
3051,1904,GSI007,24,Reprovado,1,1,2,0,2,1,1,1,0,0,2,1,1,1,0,0,0,2,2,2,1,0,2,0,0,0
3053,1904,GSI007,0,Reprovado,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
3054,1904,GSI007,53,Reprovado,1,1,2,1,2,1,1,1,0,1,2,1,1,1,1,0,0,2,2,2,1,0,2,0,1,1
3064,1904,GSI007,1,Reprovado,1,1,2,1,2,1,1,1,0,0,2,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0
3072,1904,GSI007,22,Reprovado,1,1,2,1,2,1,0,1,0,0,2,0,1,1,0,0,1,2,2,2,0,0,2,0,0,0
3076,1904,GSI007,15,Reprovado,1,1,2,0,2,0,1,1,1,0,2,1,0,1,1,0,0,2,2,2,0,0,2,0,0,0
3077,1904,GSI007,75,Aprovado,1,1,2,1,2,0,1,1,1,1,2,1,0,1,0,1,1,2,2,2,1,1,2,1,1,1
3078,1904,GSI007,0,Reprovado,1,1,2,1,2,1,1,1,1,1,2,1,0,1,1,1,1,2,2,2,1,1,2,1,1,1
3081,1904,GSI007,0,Reprovado,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
3127,2191,GSI007,74,Aprovado,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2
3136,2384,GSI007,83,Aprovado,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2
3147,2384,GSI007,0,Reprovado,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2
3149,2704,GSI007,69,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1
3150,1893,GSI007,81,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1
3156,2593,GSI007,0,Reprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1
3158,1904,GSI007,0,Reprovado,1,1,2,1,2,1,1,1,1,0,2,1,0,1,0,1,1,2,2,2,0,0,2,0,0,0
3160,1893,GSI007,65,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1
3162,2016,GSI007,19,Reprovado,1,2,1,1,1,1,1,1,0,1,2,1,1,1,2,1,0,2,2,0,1,1,2,1,1,1
3163,1893,GSI007,68,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1
3166,2662,GSI007,87,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1
3167,2662,GSI007,13,Reprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1
3168,2191,GSI007,60,Aprovado,1,2,2,1,2,2,0,2,0,0,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2
3169,1999,GSI007,0,Reprovado,1,1,1,1,1,1,2,0,0,0,0,0,1,0,2,2,0,2,2,2,0,0,2,0,0,0
3170,1999,GSI007,2,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,0,2,2,2,0,0,2,1,0,0
3180,2593,GSI007,78,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1
3182,1965,GSI007,0,Reprovado,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2
3191,1922,GSI007,67,Aprovado,1,1,2,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,2,2,1,1,1,1,1,2
3192,2017,GSI007,70,Aprovado,1,2,2,2,2,1,1,1,0,2,2,1,2,2,1,1,1,1,2,0,1,1,1,1,1,2
