"ID_MATRICULA";"datamatricula";"qtdhorasdia";"modalidadeidmodalidade";"datafinalizacao"
1786;"2011-10-03";"06:00:00";"3";"2012-04-02"
1786;"2011-10-03";"06:00:00";"3";"2012-03-22"
3187;"2011-10-03";"06:00:00";"3";"2013-06-20"
1786;"2011-10-03";"06:00:00";"3";"2012-03-22"
3187;"2011-10-03";"06:00:00";"3";"2013-06-20"
1634;"2011-09-30";"06:00:00";"3";"2012-04-09"
1634;"2011-09-30";"06:00:00";"3";"2012-04-09"
1800;"2011-09-28";"06:00:00";"3";"2012-03-22"
1800;"2011-09-28";"06:00:00";"3";"2012-03-22"
1779;"2011-09-27";"06:00:00";"3";"2012-03-15"
1779;"2011-09-27";"06:00:00";"3";"2012-03-15"
1558;"2011-09-27";"06:00:00";"3";"2012-03-21"
1558;"2011-09-27";"06:00:00";"3";"2012-03-21"
1873;"2011-09-26";"06:00:00";"3";"2012-02-24"
1873;"2011-09-26";"06:00:00";"3";"2012-03-26"
1809;"2011-09-23";"06:00:00";"3";"2012-03-21"
1809;"2011-09-23";"06:00:00";"3";"2012-03-21"
1642;"2011-09-15";"06:00:00";"3";"2012-03-15"
641;"2011-09-15";"06:00:00";"3";"2012-02-03"
641;"2011-09-15";"06:00:00";"3";"2012-02-03"
1642;"2011-09-15";"06:00:00";"3";"2012-03-15"
1780;"2011-09-14";"06:00:00";"3";"2012-01-31"
1780;"2011-09-14";"06:00:00";"3";"2012-01-31"
90;"2011-09-09";"06:00:00";"3";"2012-03-09"
90;"2011-09-09";"06:00:00";"3";"2012-03-09"
206;"2011-09-07";"06:00:00";"3";"2012-03-16"
206;"2011-09-07";"06:00:00";"3";"2012-03-16"
1791;"2011-09-05";"06:00:00";"3";"2013-01-17"
1791;"2011-09-05";"06:00:00";"3";"2012-03-05"
1791;"2011-09-05";"06:00:00";"3";"2013-01-17"
1791;"2011-09-05";"06:00:00";"3";"2012-03-05"
3;"2011-08-30";"06:00:00";"3";"2012-02-23"
3;"2011-08-30";"06:00:00";"3";"2012-02-23"
1822;"2011-08-19";"06:00:00";"3";"2012-01-17"
1822;"2011-08-19";"06:00:00";"3";"2012-01-17"
198;"2011-07-19";"06:00:00";"3";"2011-12-08"
198;"2011-07-19";"06:00:00";"3";"2011-12-08"
1828;"2011-07-15";"06:00:00";"3";"2011-12-21"
1828;"2011-07-15";"06:00:00";"3";"2011-12-21"
1762;"2011-07-11";"06:00:00";"3";"2012-01-06"
1762;"2011-07-11";"06:00:00";"3";"2012-01-06"
1796;"2011-05-06";"06:00:00";"3";"2011-11-10"
1796;"2011-05-06";"06:00:00";"3";"2011-11-10"
196;"2011-04-26";"06:00:00";"3";"2011-10-21"
196;"2011-04-26";"06:00:00";"3";"2011-10-21"
367;"2011-04-20";"06:00:00";"3";"2011-10-10"
367;"2011-04-20";"06:00:00";"3";"2011-10-10"
665;"2011-04-05";"06:00:00";"3";"2011-09-29"
1439;"2011-04-05";"06:00:00";"3";"2011-09-28"
665;"2011-04-05";"06:00:00";"3";"2011-09-29"
1439;"2011-04-05";"06:00:00";"3";"2011-09-28"
4;"2011-03-29";"06:00:00";"3";"2012-01-19"
4;"2011-03-29";"06:00:00";"3";"2012-01-19"
537;"2011-02-25";"06:00:00";"3";"2011-09-02"
537;"2011-02-25";"06:00:00";"3";"2011-09-02"
1805;"2011-02-22";"06:00:00";"3";"2011-08-23"
1805;"2011-02-22";"06:00:00";"3";"2011-08-23"
1790;"2011-02-14";"06:00:00";"3";"2012-03-21"
1790;"2011-02-14";"06:00:00";"3";"2012-03-21"
517;"2011-02-14";"06:00:00";"3";"2011-08-15"
1592;"2011-02-14";"06:00:00";"3";"2011-08-19"
517;"2011-02-14";"06:00:00";"3";
1592;"2011-02-14";"06:00:00";"3";"2011-08-19"
5;"2011-02-07";"06:00:00";"3";"2011-07-14"
5;"2011-02-07";"06:00:00";"3";"2011-07-14"
1197;"2011-01-31";"06:00:00";"3";"2011-08-03"
1197;"2011-01-31";"06:00:00";"3";"2011-08-03"
1731;"2011-01-28";"06:00:00";"3";"2011-08-09"
1731;"2011-01-28";"06:00:00";"3";"2011-08-09"
1633;"2011-01-11";"06:00:00";"3";"2011-07-05"
1633;"2011-01-11";"06:00:00";"3";"2011-07-05"
1768;"2011-01-03";"06:00:00";"3";"2011-07-08"
1768;"2011-01-03";"06:00:00";"3";"2011-07-08"
894;"2010-12-15";"06:00:00";"3";"2012-02-13"
1486;"2010-12-15";"06:00:00";"3";"2011-06-09"
894;"2010-12-15";"06:00:00";"3";"2012-02-13"
1486;"2010-12-15";"06:00:00";"3";"2011-06-09"
46;"2010-11-11";"06:00:00";"3";"2011-03-24"
46;"2010-11-11";"06:00:00";"3";"2011-03-24"
197;"2010-10-27";"06:00:00";"3";"2011-03-18"
197;"2010-10-27";"06:00:00";"3";"2011-03-18"
1795;"2010-10-26";"06:00:00";"3";"2011-04-18"
1795;"2010-10-26";"06:00:00";"3";"2011-05-26"
1776;"2010-10-21";"06:00:00";"3";"2011-05-06"
1776;"2010-10-21";"06:00:00";"3";"2011-05-12"
1781;"2010-10-20";"06:00:00";"3";"2011-02-16"
1781;"2010-10-20";"06:00:00";"3";"2011-02-16"
682;"2010-10-19";"06:00:00";"3";"2011-03-17"
877;"2010-10-19";"06:00:00";"3";"2011-02-16"
682;"2010-10-19";"06:00:00";"3";"2011-03-17"
877;"2010-10-19";"06:00:00";"3";"2011-02-16"
192;"2010-10-13";"06:00:00";"3";"2011-03-24"
192;"2010-10-13";"06:00:00";"3";"2011-03-24"
1755;"2010-10-13";"06:00:00";"3";"2011-04-08"
841;"2010-10-13";"06:00:00";"3";"2011-07-08"
1756;"2010-10-13";"06:00:00";"3";"2012-03-19"
1756;"2010-10-13";"06:00:00";"3";"2012-03-19"
841;"2010-10-13";"06:00:00";"3";"2011-04-08"
1755;"2010-10-13";"06:00:00";"3";"2011-04-08"
898;"2010-10-05";"06:00:00";"3";"2011-02-15"
898;"2010-10-05";"06:00:00";"3";"2011-02-15"
1364;"2010-09-21";"06:00:00";"3";"2011-01-11"
1364;"2010-09-21";"06:00:00";"3";"2011-01-11"
504;"2010-09-10";"06:00:00";"3";"2011-03-04"
504;"2010-09-10";"06:00:00";"3";"2011-03-04"
1363;"2010-09-10";"06:00:00";"3";"2011-03-11"
1363;"2010-09-10";"06:00:00";"3";"2011-02-17"
1778;"2010-09-06";"06:00:00";"3";"2011-03-04"
1778;"2010-09-06";"06:00:00";"3";"2011-03-04"
1760;"2010-08-25";"06:00:00";"3";"2010-12-14"
1760;"2010-08-25";"06:00:00";"3";"2010-12-14"
3134;"2010-08-24";"06:00:00";"3";"2011-02-18"
3134;"2010-08-24";"06:00:00";"3";"2011-02-18"
1799;"2010-08-24";"06:00:00";"3";"2011-02-18"
1799;"2010-08-24";"06:00:00";"3";"2011-02-18"
1731;"2010-06-09";"06:00:00";"3";"2010-12-08"
1731;"2010-06-09";"06:00:00";"3";"2010-12-08"
189;"2010-05-20";"06:00:00";"3";"2010-11-19"
189;"2010-05-20";"06:00:00";"3";"2010-11-19"
1704;"2010-05-19";"06:00:00";"3";"2010-08-27"
1704;"2010-05-19";"06:00:00";"3";"2010-08-27"
1738;"2010-04-22";"06:00:00";"3";"2010-09-15"
1738;"2010-04-22";"06:00:00";"3";"2010-09-15"
1774;"2010-04-15";"06:00:00";"3";"2010-09-02"
1774;"2010-04-15";"06:00:00";"3";"2010-09-02"
6;"2010-03-30";"06:00:00";"3";"2010-09-28"
6;"2010-03-30";"06:00:00";"3";"2010-09-28"
1766;"2010-03-25";"06:00:00";"3";"2011-03-21"
1766;"2010-03-25";"06:00:00";"3";"2011-03-22"
199;"2010-03-22";"06:00:00";"3";"2010-09-06"
199;"2010-03-22";"06:00:00";"3";"2010-09-06"
87;"2010-03-18";"06:00:00";"3";"2010-09-15"
87;"2010-03-18";"06:00:00";"3";"2010-09-15"
1250;"2010-03-11";"06:00:00";"3";"2010-06-24"
1250;"2010-03-11";"06:00:00";"3";"2010-06-24"
1114;"2010-03-11";"06:00:00";"3";"2010-09-03"
1114;"2010-03-11";"06:00:00";"3";"2010-09-03"
1360;"2010-03-10";"06:00:00";"3";"2010-07-26"
1360;"2010-03-10";"06:00:00";"3";"2010-07-26"
1480;"2009-11-05";"06:00:00";"3";"2010-02-08"
1480;"2009-11-05";"06:00:00";"3";"2010-02-08"
1632;"2009-10-29";"06:00:00";"3";"2010-04-30"
1632;"2009-10-29";"06:00:00";"3";"2010-04-30"
680;"2009-10-15";"06:00:00";"3";"2010-02-04"
680;"2009-10-15";"06:00:00";"3";"2010-02-04"
1752;"2009-10-14";"06:00:00";"3";"2010-04-07"
1752;"2009-10-14";"06:00:00";"3";"2010-04-07"
546;"2009-10-08";"06:00:00";"3";"2010-03-31"
546;"2009-10-08";"06:00:00";"3";"2010-03-31"
7;"2009-10-07";"06:00:00";"3";"2010-01-20"
1757;"2009-10-07";"06:00:00";"3";"2010-02-02"
1757;"2009-10-07";"06:00:00";"3";"2010-02-05"
7;"2009-10-07";"06:00:00";"3";"2010-01-20"
671;"2009-09-16";"06:00:00";"3";"2010-01-13"
671;"2009-09-16";"06:00:00";"3";"2010-01-13"
524;"2009-09-14";"06:00:00";"3";"2010-01-13"
524;"2009-09-14";"06:00:00";"3";"2010-01-13"
542;"2009-09-10";"06:00:00";"3";"2010-03-11"
542;"2009-09-10";"06:00:00";"3";"2010-03-11"
873;"2009-09-03";"06:00:00";"3";"2010-03-15"
873;"2009-09-03";"06:00:00";"3";"2010-03-15"
1742;"2009-09-01";"06:00:00";"3";"2009-10-22"
1742;"2009-09-01";"06:00:00";"3";"2009-10-22"
1754;"2009-08-24";"06:00:00";"3";"2009-12-17"
1754;"2009-08-24";"06:00:00";"3";"2009-12-17"
1245;"2009-08-20";"06:00:00";"3";"2010-01-14"
1245;"2009-08-20";"06:00:00";"3";"2010-01-14"
369;"2009-06-15";"06:00:00";"3";"2009-11-03"
369;"2009-06-15";"06:00:00";"3";"2009-11-03"
45;"2009-06-01";"06:00:00";"3";"2009-10-23"
45;"2009-06-01";"06:00:00";"3";"2009-10-23"
137;"2009-05-12";"06:00:00";"3";"2009-11-17"
137;"2009-05-12";"06:00:00";"3";"2009-11-17"
1201;"2001-09-12";"06:00:00";"3";"2012-03-09"
1201;"2001-09-12";"06:00:00";"3";"2012-03-09"
